"subjectid" "activity" "feature" "mean(measurement)"
5 "walkingupstairs" "tGravityAccmeanZ" -0.0232035364248936
5 "walkingupstairs" "tGravityAccstdX" -0.95357996893617
5 "walkingupstairs" "tGravityAccstdY" -0.900511719787234
5 "walkingupstairs" "tGravityAccstdZ" -0.92141958
5 "walkingupstairs" "tBodyAccJerkmeanX" 0.0795443483829787
5 "walkingupstairs" "tBodyAccJerkmeanY" 0.0140130363106383
5 "walkingupstairs" "tBodyAccJerkmeanZ" -0.025590953282766
5 "walkingupstairs" "tBodyAccJerkstdX" -0.223896564340426
5 "walkingupstairs" "tBodyAccJerkstdY" -0.125026612744681
5 "walkingupstairs" "tBodyAccJerkstdZ" -0.63836903212766
5 "walkingupstairs" "tBodyGyromeanX" 0.0395191121489362
5 "walkingupstairs" "tBodyGyromeanY" -0.117195551802128
5 "walkingupstairs" "tBodyGyromeanZ" 0.0424442819489362
5 "walkingupstairs" "tBodyGyrostdX" -0.443342262340426
5 "walkingupstairs" "tBodyGyrostdY" -0.440345826382979
5 "walkingupstairs" "tBodyGyrostdZ" -0.26545133312766
5 "walkingupstairs" "tBodyGyroJerkmeanX" -0.143029686361702
5 "walkingupstairs" "tBodyGyroJerkmeanY" -0.0559895777393617
5 "walkingupstairs" "tBodyGyroJerkmeanZ" -0.0534895401
5 "walkingupstairs" "tBodyGyroJerkstdX" -0.305245202489362
5 "walkingupstairs" "tBodyGyroJerkstdY" -0.631822048297872
5 "walkingupstairs" "tBodyGyroJerkstdZ" -0.282154378489362
5 "walkingupstairs" "tBodyAccMagmean" 0.0435562021989362
5 "walkingupstairs" "tBodyAccMagstd" -0.136736383765957
5 "walkingupstairs" "tGravityAccMagmean" 0.0435562021989362
5 "walkingupstairs" "tGravityAccMagstd" -0.136736383765957
5 "walkingupstairs" "tBodyAccJerkMagmean" -0.247403476914894
5 "walkingupstairs" "tBodyAccJerkMagstd" -0.310186545957447
5 "walkingupstairs" "tBodyGyroMagmean" -0.235516929306383
5 "walkingupstairs" "tBodyGyroMagstd" -0.354687870212766
5 "walkingupstairs" "tBodyGyroJerkMagmean" -0.47348816787234
5 "walkingupstairs" "tBodyGyroJerkMagstd" -0.557988065531915
5 "walkingupstairs" "fBodyAccmeanX" -0.161485339978723
5 "walkingupstairs" "fBodyAccmeanY" 0.0728903158085106
5 "walkingupstairs" "fBodyAccmeanZ" -0.457470676808511
5 "walkingupstairs" "fBodyAccstdX" -0.00473819670425532
5 "walkingupstairs" "fBodyAccstdY" 0.165037631180851
5 "walkingupstairs" "fBodyAccstdZ" -0.28925665906383
5 "walkingupstairs" "fBodyAccmeanFreqX" -0.427706137489362
5 "walkingupstairs" "fBodyAccmeanFreqY" -0.122487323859574
5 "walkingupstairs" "fBodyAccmeanFreqZ" -0.135264615917021
5 "walkingupstairs" "fBodyAccJerkmeanX" -0.289725470425532
5 "walkingupstairs" "fBodyAccJerkmeanY" -0.19681792087234
5 "walkingupstairs" "fBodyAccJerkmeanZ" -0.606717464680851
5 "walkingupstairs" "fBodyAccJerkstdX" -0.22532784293617
5 "walkingupstairs" "fBodyAccJerkstdY" -0.105311152804255
5 "walkingupstairs" "fBodyAccJerkstdZ" -0.668825711276596
5 "walkingupstairs" "fBodyAccJerkmeanFreqX" -0.397835581489362
5 "walkingupstairs" "fBodyAccJerkmeanFreqY" -0.577009359574468
5 "walkingupstairs" "fBodyAccJerkmeanFreqZ" -0.339640932702128
5 "walkingupstairs" "fBodyGyromeanX" -0.263615096246809
5 "walkingupstairs" "fBodyGyromeanY" -0.516609046808511
5 "walkingupstairs" "fBodyGyromeanZ" -0.139801393244681
5 "walkingupstairs" "fBodyGyrostdX" -0.501685580212766
5 "walkingupstairs" "fBodyGyrostdY" -0.403486393191489
5 "walkingupstairs" "fBodyGyrostdZ" -0.380378006808511
5 "walkingupstairs" "fBodyGyromeanFreqX" -0.0615803357659574
5 "walkingupstairs" "fBodyGyromeanFreqY" -0.138063832148936
5 "walkingupstairs" "fBodyGyromeanFreqZ" 0.0608132840234043
5 "walkingupstairs" "fBodyAccMagmean" -0.169261525
5 "walkingupstairs" "fBodyAccMagstd" -0.254091927148936
5 "walkingupstairs" "fBodyAccMagmeanFreq" -0.020494853812766
5 "walkingupstairs" "fBodyBodyAccJerkMagmean" -0.264674938957447
5 "walkingupstairs" "fBodyBodyAccJerkMagstd" -0.378616675957447
5 "walkingupstairs" "fBodyBodyAccJerkMagmeanFreq" 0.124513300170213
5 "walkingupstairs" "fBodyBodyGyroMagmean" -0.392564530851064
5 "walkingupstairs" "fBodyBodyGyroMagstd" -0.440445051914894
5 "walkingupstairs" "fBodyBodyGyroMagmeanFreq" -0.0234001987774468
5 "walkingupstairs" "fBodyBodyGyroJerkMagmean" -0.571344138723404
5 "walkingupstairs" "fBodyBodyGyroJerkMagstd" -0.572485019787234
5 "walkingupstairs" "fBodyBodyGyroJerkMagmeanFreq" 0.00578631120914894
5 "walkingupstairs" "angletBodyAccMeangravity" -0.0204224405851064
5 "walkingupstairs" "angletBodyAccJerkMeangravityMean" -0.0772287023617021
5 "walkingupstairs" "angletBodyGyroMeangravityMean" -0.293346475531915
5 "walkingupstairs" "angletBodyGyroJerkMeangravityMean" 0.112446922106383
5 "walkingupstairs" "angleXgravityMean" -0.754346294893617
5 "walkingupstairs" "angleYgravityMean" 0.266611003404255
5 "walkingupstairs" "angleZgravityMean" 0.0378686889744681
5 "walkingdownstairs" "tBodyAccmeanX" 0.29354392712766
5 "walkingdownstairs" "tBodyAccmeanY" -0.00850107533191489
5 "walkingdownstairs" "tBodyAccmeanZ" -0.100319930659574
5 "walkingdownstairs" "tBodyAccstdX" 0.275046110468085
5 "walkingdownstairs" "tBodyAccstdY" 0.0907630761042553
5 "walkingdownstairs" "tBodyAccstdZ" -0.325891435319149
5 "walkingdownstairs" "tGravityAccmeanX" 0.956649352553192
5 "walkingdownstairs" "tGravityAccmeanY" -0.0607578318319149
5 "walkingdownstairs" "tGravityAccmeanZ" 0.0216777910246191
5 "walkingdownstairs" "tGravityAccstdX" -0.950490938510638
5 "walkingdownstairs" "tGravityAccstdY" -0.912363420851064
5 "walkingdownstairs" "tGravityAccstdZ" -0.927192732978723
5 "walkingdownstairs" "tBodyAccJerkmeanX" 0.109650600459574
5 "walkingdownstairs" "tBodyAccJerkmeanY" 0.0137618233808511
5 "walkingdownstairs" "tBodyAccJerkmeanZ" 0.0213397664446809
5 "walkingdownstairs" "tBodyAccJerkstdX" 0.0322415501638298
5 "walkingdownstairs" "tBodyAccJerkstdY" 0.0473612314702128
5 "walkingdownstairs" "tBodyAccJerkstdZ" -0.52265163787234
5 "walkingdownstairs" "tBodyGyromeanX" -0.068294569906383
5 "walkingdownstairs" "tBodyGyromeanY" -0.0707805998787234
5 "walkingdownstairs" "tBodyGyromeanZ" 0.0806559989574468
5 "walkingdownstairs" "tBodyGyrostdX" -0.46064684487234
5 "walkingdownstairs" "tBodyGyrostdY" -0.409134149148936
5 "walkingdownstairs" "tBodyGyrostdZ" -0.227869042382979
5 "walkingdownstairs" "tBodyGyroJerkmeanX" -0.110149008255319
5 "walkingdownstairs" "tBodyGyroJerkmeanY" -0.0708296588478723
5 "walkingdownstairs" "tBodyGyroJerkmeanZ" -0.0399656935617021
5 "walkingdownstairs" "tBodyGyroJerkstdX" -0.411302217446809
5 "walkingdownstairs" "tBodyGyroJerkstdY" -0.514591487234043
5 "walkingdownstairs" "tBodyGyroJerkstdZ" -0.0344217467042553
5 "walkingdownstairs" "tBodyAccMagmean" 0.211138853638298
5 "walkingdownstairs" "tBodyAccMagstd" 0.205422375957447
5 "walkingdownstairs" "tGravityAccMagmean" 0.211138853638298
5 "walkingdownstairs" "tGravityAccMagstd" 0.205422375957447
5 "walkingdownstairs" "tBodyAccJerkMagmean" -0.0637528559361702
5 "walkingdownstairs" "tBodyAccJerkMagstd" -0.0292570509829787
5 "walkingdownstairs" "tBodyGyroMagmean" -0.218029835319149
5 "walkingdownstairs" "tBodyGyroMagstd" -0.360678305253192
5 "walkingdownstairs" "tBodyGyroJerkMagmean" -0.39719562106383
5 "walkingdownstairs" "tBodyGyroJerkMagstd" -0.450303212340426
5 "walkingdownstairs" "fBodyAccmeanX" 0.0984320090212766
5 "walkingdownstairs" "fBodyAccmeanY" 0.0792280694042553
5 "walkingdownstairs" "fBodyAccmeanZ" -0.374740089574468
5 "walkingdownstairs" "fBodyAccstdX" 0.336554724893617
5 "walkingdownstairs" "fBodyAccstdY" 0.0268269875085106
5 "walkingdownstairs" "fBodyAccstdZ" -0.353397850212766
5 "walkingdownstairs" "fBodyAccmeanFreqX" -0.45352450106383
5 "walkingdownstairs" "fBodyAccmeanFreqY" 0.0363662394234043
5 "walkingdownstairs" "fBodyAccmeanFreqZ" -0.00437220373021277
5 "walkingdownstairs" "fBodyAccJerkmeanX" -0.0368012151170213
5 "walkingdownstairs" "fBodyAccJerkmeanY" -0.0568032957531915
5 "walkingdownstairs" "fBodyAccJerkmeanZ" -0.491979946170213
5 "walkingdownstairs" "fBodyAccJerkstdX" 0.011055933212766
5 "walkingdownstairs" "fBodyAccJerkstdY" 0.0901720096791489
5 "walkingdownstairs" "fBodyAccJerkstdZ" -0.551178075319149
5 "walkingdownstairs" "fBodyAccJerkmeanFreqX" -0.350911621829787
5 "walkingdownstairs" "fBodyAccJerkmeanFreqY" -0.470994737234043
5 "walkingdownstairs" "fBodyAccJerkmeanFreqZ" -0.303523360659574
5 "walkingdownstairs" "fBodyGyromeanX" -0.295345101425532
5 "walkingdownstairs" "fBodyGyromeanY" -0.382483075106383
5 "walkingdownstairs" "fBodyGyromeanZ" -0.034175027916383
5 "walkingdownstairs" "fBodyGyrostdX" -0.51494094106383
5 "walkingdownstairs" "fBodyGyrostdY" -0.431552775319149
5 "walkingdownstairs" "fBodyGyrostdZ" -0.374705187021277
5 "walkingdownstairs" "fBodyGyromeanFreqX" -0.00892286550425532
5 "walkingdownstairs" "fBodyGyromeanFreqY" -0.00764242092148936
5 "walkingdownstairs" "fBodyGyromeanFreqZ" 0.211555807
5 "walkingdownstairs" "fBodyAccMagmean" 0.155742168808511
5 "walkingdownstairs" "fBodyAccMagstd" 0.0428533623276596
5 "walkingdownstairs" "fBodyAccMagmeanFreq" -0.0137055065085106
5 "walkingdownstairs" "fBodyBodyAccJerkMagmean" 0.00918394264170213
5 "walkingdownstairs" "fBodyBodyAccJerkMagstd" -0.089735699787234
5 "walkingdownstairs" "fBodyBodyAccJerkMagmeanFreq" 0.110968064831915
5 "walkingdownstairs" "fBodyBodyGyroMagmean" -0.349338414731915
5 "walkingdownstairs" "fBodyBodyGyroMagstd" -0.484141274255319
5 "walkingdownstairs" "fBodyBodyGyroMagmeanFreq" 0.204633757510638
5 "walkingdownstairs" "fBodyBodyGyroJerkMagmean" -0.453697247021277
5 "walkingdownstairs" "fBodyBodyGyroJerkMagstd" -0.487128422553191
5 "walkingdownstairs" "fBodyBodyGyroJerkMagmeanFreq" 0.0723815085255319
5 "walkingdownstairs" "angletBodyAccMeangravity" -0.0397384617021277
5 "walkingdownstairs" "angletBodyAccJerkMeangravityMean" -0.0414008516170213
5 "walkingdownstairs" "angletBodyGyroMeangravityMean" 0.123686466212766
5 "walkingdownstairs" "angletBodyGyroJerkMeangravityMean" -0.00140446813617022
5 "walkingdownstairs" "angleXgravityMean" -0.947116527659574
5 "walkingdownstairs" "angleYgravityMean" 0.125876924702128
5 "walkingdownstairs" "angleZgravityMean" 0.00648109544829787
5 "sitting" "tBodyAccmeanX" 0.273694139545455
5 "sitting" "tBodyAccmeanY" -0.00990083527045455
5 "sitting" "tBodyAccmeanZ" -0.108540300265909
5 "sitting" "tBodyAccstdX" -0.980945022045455
5 "sitting" "tBodyAccstdY" -0.904335121022727
5 "sitting" "tBodyAccstdZ" -0.926094740227273
5 "sitting" "tGravityAccmeanX" 0.880731443863636
5 "sitting" "tGravityAccmeanY" 0.168445524
5 "sitting" "tGravityAccmeanZ" 0.143006857611364
5 "sitting" "tGravityAccstdX" -0.983137541590909
5 "sitting" "tGravityAccstdY" -0.939942979795454
5 "sitting" "tGravityAccstdZ" -0.945008999545455
5 "sitting" "tBodyAccJerkmeanX" 0.0749577410909091
5 "sitting" "tBodyAccJerkmeanY" -0.00278773346136363
5 "sitting" "tBodyAccJerkmeanZ" 0.00338609594827273
5 "sitting" "tBodyAccJerkstdX" -0.975204850227273
5 "sitting" "tBodyAccJerkstdY" -0.952786261136364
5 "sitting" "tBodyAccJerkstdZ" -0.973436529545455
5 "sitting" "tBodyGyromeanX" -0.0422355209795455
5 "sitting" "tBodyGyromeanY" -0.0835484079545455
5 "sitting" "tBodyGyromeanZ" 0.0823934451590909
5 "sitting" "tBodyGyrostdX" -0.966225485
5 "sitting" "tBodyGyrostdY" -0.950064068181818
5 "sitting" "tBodyGyrostdZ" -0.940637937045455
5 "sitting" "tBodyGyroJerkmeanX" -0.0889747665681818
5 "sitting" "tBodyGyroJerkmeanY" -0.0454702982386364
5 "sitting" "tBodyGyroJerkmeanZ" -0.0487714733568182
5 "sitting" "tBodyGyroJerkstdX" -0.966037012045455
5 "sitting" "tBodyGyroJerkstdY" -0.975433911363636
5 "sitting" "tBodyGyroJerkstdZ" -0.964878512727273
5 "sitting" "tBodyAccMagmean" -0.9379783225
5 "sitting" "tBodyAccMagstd" -0.920939027727273
5 "sitting" "tGravityAccMagmean" -0.9379783225
5 "sitting" "tGravityAccMagstd" -0.920939027727273
5 "sitting" "tBodyAccJerkMagmean" -0.969320155681818
5 "sitting" "tBodyAccJerkMagstd" -0.965757731590909
5 "sitting" "tBodyGyroMagmean" -0.934301646590909
5 "sitting" "tBodyGyroMagstd" -0.931414810454545
5 "sitting" "tBodyGyroJerkMagmean" -0.973848287045455
5 "sitting" "tBodyGyroJerkMagstd" -0.970392610454546
5 "sitting" "fBodyAccmeanX" -0.977450812045455
5 "sitting" "fBodyAccmeanY" -0.921434735681818
5 "sitting" "fBodyAccmeanZ" -0.946064216818182
5 "sitting" "fBodyAccstdX" -0.9825908425
5 "sitting" "fBodyAccstdY" -0.9022915301
5 "sitting" "fBodyAccstdZ" -0.92184351
5 "sitting" "fBodyAccmeanFreqX" -0.0209330490795455
5 "sitting" "fBodyAccmeanFreqY" 0.0684590033636364
5 "sitting" "fBodyAccmeanFreqZ" 0.0403161796295455
5 "sitting" "fBodyAccJerkmeanX" -0.976024951136364
5 "sitting" "fBodyAccJerkmeanY" -0.954237489772727
5 "sitting" "fBodyAccJerkmeanZ" -0.969501330681818
5 "sitting" "fBodyAccJerkstdX" -0.976530547272727
5 "sitting" "fBodyAccJerkstdY" -0.954464442045455
5 "sitting" "fBodyAccJerkstdZ" -0.97602233
5 "sitting" "fBodyAccJerkmeanFreqX" 0.0757356169022727
5 "sitting" "fBodyAccJerkmeanFreqY" -0.131861736040909
5 "sitting" "fBodyAccJerkmeanFreqZ" -0.0644960732795455
5 "sitting" "fBodyGyromeanX" -0.957117251818182
5 "sitting" "fBodyGyromeanY" -0.955460359318182
5 "sitting" "fBodyGyromeanZ" -0.938003425909091
5 "sitting" "fBodyGyrostdX" -0.969390369318182
5 "sitting" "fBodyGyrostdY" -0.947571471590909
5 "sitting" "fBodyGyrostdZ" -0.947346476590909
5 "sitting" "fBodyGyromeanFreqX" 0.125891358536364
5 "sitting" "fBodyGyromeanFreqY" -0.187706341013636
5 "sitting" "fBodyGyromeanFreqZ" 0.0966833908409091
5 "sitting" "fBodyAccMagmean" -0.936290604545455
5 "sitting" "fBodyAccMagstd" -0.925669291136364
5 "sitting" "fBodyAccMagmeanFreq" 0.0586075165227273
5 "sitting" "fBodyBodyAccJerkMagmean" -0.964440302272727
5 "sitting" "fBodyBodyAccJerkMagstd" -0.966545323409091
5 "sitting" "fBodyBodyAccJerkMagmeanFreq" 0.245936717454545
5 "sitting" "fBodyBodyGyroMagmean" -0.944760322045455
5 "sitting" "fBodyBodyGyroMagstd" -0.934746865454545
5 "sitting" "fBodyBodyGyroMagmeanFreq" -0.00578350086590909
5 "sitting" "fBodyBodyGyroJerkMagmean" -0.971598370227273
5 "sitting" "fBodyBodyGyroJerkMagstd" -0.970675403409091
5 "sitting" "fBodyBodyGyroJerkMagmeanFreq" 0.08129013264
5 "sitting" "angletBodyAccMeangravity" 0.0287036466522727
5 "sitting" "angletBodyAccJerkMeangravityMean" -0.0209532538863636
5 "sitting" "angletBodyGyroMeangravityMean" -0.0178752189840909
5 "sitting" "angletBodyGyroJerkMeangravityMean" -0.0885933937022727
5 "sitting" "angleXgravityMean" -0.730101663409091
5 "sitting" "angleYgravityMean" -0.0384493972045455
5 "sitting" "angleZgravityMean" -0.0806862754545455
5 "standing" "tBodyAccmeanX" 0.282544390892857
5 "standing" "tBodyAccmeanY" -0.00700418554517857
5 "standing" "tBodyAccmeanZ" -0.102171095696429
5 "standing" "tBodyAccstdX" -0.968591815714286
5 "standing" "tBodyAccstdY" -0.869439913392857
5 "standing" "tBodyAccstdZ" -0.869327321785714
5 "standing" "tGravityAccmeanX" 0.960188699107143
5 "standing" "tGravityAccmeanY" -0.03871012665
5 "standing" "tGravityAccmeanZ" 0.138638436607143
5 "standing" "tGravityAccstdX" -0.974088206071429
5 "standing" "tGravityAccstdY" -0.931973943392857
5 "standing" "tGravityAccstdZ" -0.914608495714286
5 "standing" "tBodyAccJerkmeanX" 0.0725189859107143
5 "standing" "tBodyAccJerkmeanY" -0.00221990214464286
5 "standing" "tBodyAccJerkmeanZ" -0.0122812220569643
5 "standing" "tBodyAccJerkstdX" -0.962647080178571
5 "standing" "tBodyAccJerkstdY" -0.931217140714286
5 "standing" "tBodyAccJerkstdZ" -0.963832118928571
5 "standing" "tBodyGyromeanX" -0.0322711902673214
5 "standing" "tBodyGyromeanY" -0.050987505
5 "standing" "tBodyGyromeanZ" 0.0690945763946429
5 "standing" "tBodyGyrostdX" -0.910395222321429
5 "standing" "tBodyGyrostdY" -0.933738104107143
5 "standing" "tBodyGyrostdZ" -0.907471555714286
5 "standing" "tBodyGyroJerkmeanX" -0.0922249863035714
5 "standing" "tBodyGyroJerkmeanY" -0.0399108188821429
5 "standing" "tBodyGyroJerkmeanZ" -0.0422221341625
5 "standing" "tBodyGyroJerkstdX" -0.941930044107143
5 "standing" "tBodyGyroJerkstdY" -0.961177741607143
5 "standing" "tBodyGyroJerkstdZ" -0.944755343035714
5 "standing" "tBodyAccMagmean" -0.906104701071429
5 "standing" "tBodyAccMagstd" -0.87977380125
5 "standing" "tGravityAccMagmean" -0.906104701071429
5 "standing" "tGravityAccMagstd" -0.87977380125
5 "standing" "tBodyAccJerkMagmean" -0.956863566071429
5 "standing" "tBodyAccJerkMagstd" -0.942962047678571
5 "standing" "tBodyGyroMagmean" -0.900671630714286
5 "standing" "tBodyGyroMagstd" -0.867041711785714
5 "standing" "tBodyGyroJerkMagmean" -0.958405900892857
5 "standing" "tBodyGyroJerkMagstd" -0.947970723571429
5 "standing" "fBodyAccmeanX" -0.964500917321429
5 "standing" "fBodyAccmeanY" -0.890796360535714
5 "standing" "fBodyAccmeanZ" -0.915083799107143
5 "standing" "fBodyAccstdX" -0.97066840875
5 "standing" "fBodyAccstdY" -0.867933178017857
5 "standing" "fBodyAccstdZ" -0.858231387857143
5 "standing" "fBodyAccmeanFreqX" -0.0164066779678571
5 "standing" "fBodyAccmeanFreqY" -0.00894413194107143
5 "standing" "fBodyAccmeanFreqZ" -0.028287522525
5 "standing" "fBodyAccJerkmeanX" -0.963059235178571
5 "standing" "fBodyAccJerkmeanY" -0.93137020875
5 "standing" "fBodyAccJerkmeanZ" -0.958438726607143
5 "standing" "fBodyAccJerkstdX" -0.965778920714286
5 "standing" "fBodyAccJerkstdY" -0.936202600714286
5 "standing" "fBodyAccJerkstdZ" -0.96807230125
5 "standing" "fBodyAccJerkmeanFreqX" 0.150463078469643
5 "standing" "fBodyAccJerkmeanFreqY" -0.143681804520893
5 "standing" "fBodyAccJerkmeanFreqZ" -0.0333637020357143
5 "standing" "fBodyGyromeanX" -0.909661802321429
5 "standing" "fBodyGyromeanY" -0.939373524464286
5 "standing" "fBodyGyromeanZ" -0.907190836607143
5 "standing" "fBodyGyrostdX" -0.912780915714286
5 "standing" "fBodyGyrostdY" -0.931857811428571
5 "standing" "fBodyGyrostdZ" -0.91678935625
5 "standing" "fBodyGyromeanFreqX" -0.178598410944643
5 "standing" "fBodyGyromeanFreqY" -0.162944927001786
5 "standing" "fBodyGyromeanFreqZ" -0.109180363773214
5 "standing" "fBodyAccMagmean" -0.9046413925
5 "standing" "fBodyAccMagstd" -0.886745170714286
5 "standing" "fBodyAccMagmeanFreq" -0.0169422323298214
5 "standing" "fBodyBodyAccJerkMagmean" -0.941825903035714
5 "standing" "fBodyBodyAccJerkMagstd" -0.943601960178571
5 "standing" "fBodyBodyAccJerkMagmeanFreq" 0.140971600726786
5 "standing" "fBodyBodyGyroMagmean" -0.904543921607143
5 "standing" "fBodyBodyGyroMagstd" -0.868913993928571
5 "standing" "fBodyBodyGyroMagmeanFreq" -0.157768871232143
5 "standing" "fBodyBodyGyroJerkMagmean" -0.952286438035714
5 "standing" "fBodyBodyGyroJerkMagstd" -0.946196462857143
5 "standing" "fBodyBodyGyroJerkMagmeanFreq" -0.0393135966410714
5 "standing" "angletBodyAccMeangravity" -0.00860856932142857
5 "standing" "angletBodyAccJerkMeangravityMean" -0.00572224394107143
5 "standing" "angletBodyGyroMeangravityMean" 0.0866990453375
5 "standing" "angletBodyGyroJerkMeangravityMean" -0.0828789318410714
5 "standing" "angleXgravityMean" -0.862767277857143
5 "standing" "angleYgravityMean" 0.110446445178571
5 "standing" "angleZgravityMean" -0.0754509648214286
5 "laying" "tBodyAccmeanX" 0.278334325576923
5 "laying" "tBodyAccmeanY" -0.0183042123269231
5 "laying" "tBodyAccmeanZ" -0.107937603673077
5 "laying" "tBodyAccstdX" -0.965934509615385
5 "laying" "tBodyAccstdY" -0.969295613269231
5 "laying" "tBodyAccstdZ" -0.968562516346154
5 "laying" "tGravityAccmeanX" -0.483470597692308
5 "laying" "tGravityAccmeanY" 0.954890346153846
5 "laying" "tGravityAccmeanZ" 0.263644691923077
5 "laying" "tGravityAccstdX" -0.945695336153846
5 "laying" "tGravityAccstdY" -0.985964053846154
5 "laying" "tGravityAccstdZ" -0.977076645
5 "laying" "tBodyAccJerkmeanX" 0.0848164824230769
5 "laying" "tBodyAccJerkmeanY" 0.00747460829615385
5 "laying" "tBodyAccJerkmeanZ" -0.00304067159653846
5 "laying" "tBodyAccJerkstdX" -0.983307862115385
5 "laying" "tBodyAccJerkstdY" -0.964560430961538
5 "laying" "tBodyAccJerkstdZ" -0.985419368461538
5 "laying" "tBodyGyromeanX" -0.0218935013501923
5 "laying" "tBodyGyromeanY" -0.0798709596153846
5 "laying" "tBodyGyromeanZ" 0.159894366942308
5 "laying" "tBodyGyrostdX" -0.979498706538461
5 "laying" "tBodyGyrostdY" -0.977427370576923
5 "laying" "tBodyGyrostdZ" -0.960583776923077
5 "laying" "tBodyGyroJerkmeanX" -0.102114125
5 "laying" "tBodyGyroJerkmeanY" -0.0404446925288462
5 "laying" "tBodyGyroJerkmeanZ" -0.07083096875
5 "laying" "tBodyGyroJerkstdX" -0.983422257692308
5 "laying" "tBodyGyroJerkstdY" -0.983759479230769
5 "laying" "tBodyGyroJerkstdZ" -0.989679592307692
5 "laying" "tBodyAccMagmean" -0.966777882884615
5 "laying" "tBodyAccMagstd" -0.958612786346154
5 "laying" "tGravityAccMagmean" -0.966777882884615
5 "laying" "tGravityAccMagstd" -0.958612786346154
5 "laying" "tBodyAccJerkMagmean" -0.980141253846154
5 "laying" "tBodyAccJerkMagstd" -0.977477145384615
5 "laying" "tBodyGyroMagmean" -0.946938300576923
5 "laying" "tBodyGyroMagstd" -0.958287921923077
5 "laying" "tBodyGyroJerkMagmean" -0.9864194225
5 "laying" "tBodyGyroJerkMagstd" -0.98377138
5 "laying" "fBodyAccmeanX" -0.968741678461538
5 "laying" "fBodyAccmeanY" -0.965419520961538
5 "laying" "fBodyAccmeanZ" -0.977007724615385
5 "laying" "fBodyAccstdX" -0.964953893653846
5 "laying" "fBodyAccstdY" -0.972909186730769
5 "laying" "fBodyAccstdZ" -0.965882191153846
5 "laying" "fBodyAccmeanFreqX" -0.135632454076923
5 "laying" "fBodyAccmeanFreqY" 0.466528231788462
5 "laying" "fBodyAccmeanFreqZ" 0.132310871284615
5 "laying" "fBodyAccJerkmeanX" -0.982689657115385
5 "laying" "fBodyAccJerkmeanY" -0.965328566153846
5 "laying" "fBodyAccJerkmeanZ" -0.983250309423077
5 "laying" "fBodyAccJerkstdX" -0.985625270384615
5 "laying" "fBodyAccJerkstdY" -0.96624258
